gcc_name11, mb_cat11, ste_name11, sa3_name11, sa2_main11, ste_code11, sa3_code11, sa4_name11, persons_usually_resident, sa4_code11, sa2_name11, gcc_code11, mb_code11, dwellings, sa1_main11
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031317","1","11603","Sydney - Blacktown",149,"116","Mount Druitt - Whalan","1GSYD","10107250000",63,"11603131743"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031317","1","11603","Sydney - Blacktown",164,"116","Mount Druitt - Whalan","1GSYD","10107260000",58,"11603131743"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031317","1","11603","Sydney - Blacktown",58,"116","Mount Druitt - Whalan","1GSYD","10107270000",17,"11603131737"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031317","1","11603","Sydney - Blacktown",79,"116","Mount Druitt - Whalan","1GSYD","10107280000",32,"11603131745"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031317","1","11603","Sydney - Blacktown",34,"116","Mount Druitt - Whalan","1GSYD","10107290000",15,"11603131744"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031317","1","11603","Sydney - Blacktown",52,"116","Mount Druitt - Whalan","1GSYD","10107300000",16,"11603131735"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031319","1","11603","Sydney - Blacktown",3,"116","Rooty Hill - Minchinbury","1GSYD","10107370000",0,"11603131914"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031317","1","11603","Sydney - Blacktown",44,"116","Mount Druitt - Whalan","1GSYD","10107380000",23,"11603131740"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031317","1","11603","Sydney - Blacktown",100,"116","Mount Druitt - Whalan","1GSYD","10107390000",40,"11603131734"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031317","1","11603","Sydney - Blacktown",170,"116","Mount Druitt - Whalan","1GSYD","10107400000",76,"11603131739"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031319","1","11603","Sydney - Blacktown",24,"116","Rooty Hill - Minchinbury","1GSYD","10107410000",18,"11603131928"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031317","1","11603","Sydney - Blacktown",93,"116","Mount Druitt - Whalan","1GSYD","10110130000",39,"11603131741"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031313","1","11603","Sydney - Blacktown",148,"116","Bidwill - Hebersham - Emerton","1GSYD","10107420000",48,"11603131322"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031313","1","11603","Sydney - Blacktown",28,"116","Bidwill - Hebersham - Emerton","1GSYD","10107430000",16,"11603131319"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031316","1","11603","Sydney - Blacktown",50,"116","Lethbridge Park - Tregear","1GSYD","10107440000",15,"11603131626"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031316","1","11603","Sydney - Blacktown",166,"116","Lethbridge Park - Tregear","1GSYD","10107450000",52,"11603131632"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031316","1","11603","Sydney - Blacktown",19,"116","Lethbridge Park - Tregear","1GSYD","10107460000",14,"11603131639"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031315","1","11603","Sydney - Blacktown",0,"116","Hassall Grove - Plumpton","1GSYD","10107470000",0,"11603131506"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031315","1","11603","Sydney - Blacktown",88,"116","Hassall Grove - Plumpton","1GSYD","10107480000",34,"11603131522"
"Greater Sydney","Parkland","New South Wales","Mount Druitt","116031315","1","11603","Sydney - Blacktown",0,"116","Hassall Grove - Plumpton","1GSYD","10107490000",3,"11603131507"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031313","1","11603","Sydney - Blacktown",168,"116","Bidwill - Hebersham - Emerton","1GSYD","10107500000",46,"11603131326"
"Greater Sydney","Commercial","New South Wales","Mount Druitt","116031317","1","11603","Sydney - Blacktown",0,"116","Mount Druitt - Whalan","1GSYD","10107540000",0,"11603131713"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031316","1","11603","Sydney - Blacktown",127,"116","Lethbridge Park - Tregear","1GSYD","10107550000",47,"11603131634"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031316","1","11603","Sydney - Blacktown",112,"116","Lethbridge Park - Tregear","1GSYD","10107560000",39,"11603131634"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031316","1","11603","Sydney - Blacktown",122,"116","Lethbridge Park - Tregear","1GSYD","10107570000",46,"11603131634"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031316","1","11603","Sydney - Blacktown",198,"116","Lethbridge Park - Tregear","1GSYD","10107580000",76,"11603131634"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031316","1","11603","Sydney - Blacktown",118,"116","Lethbridge Park - Tregear","1GSYD","10107591000",41,"11603131635"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031316","1","11603","Sydney - Blacktown",78,"116","Lethbridge Park - Tregear","1GSYD","10107592000",26,"11603131635"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031316","1","11603","Sydney - Blacktown",86,"116","Lethbridge Park - Tregear","1GSYD","10107600000",27,"11603131610"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031316","1","11603","Sydney - Blacktown",124,"116","Lethbridge Park - Tregear","1GSYD","10107610000",40,"11603131610"
"Greater Sydney","Parkland","New South Wales","Mount Druitt","116031316","1","11603","Sydney - Blacktown",0,"116","Lethbridge Park - Tregear","1GSYD","10107620000",0,"11603131611"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031316","1","11603","Sydney - Blacktown",155,"116","Lethbridge Park - Tregear","1GSYD","10107630000",57,"11603131633"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031316","1","11603","Sydney - Blacktown",225,"116","Lethbridge Park - Tregear","1GSYD","10107640000",72,"11603131633"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031316","1","11603","Sydney - Blacktown",119,"116","Lethbridge Park - Tregear","1GSYD","10107910000",37,"11603131613"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031316","1","11603","Sydney - Blacktown",76,"116","Lethbridge Park - Tregear","1GSYD","10107741000",28,"11603131624"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031316","1","11603","Sydney - Blacktown",138,"116","Lethbridge Park - Tregear","1GSYD","10107650000",41,"11603131610"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031316","1","11603","Sydney - Blacktown",104,"116","Lethbridge Park - Tregear","1GSYD","10107660000",38,"11603131610"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031316","1","11603","Sydney - Blacktown",149,"116","Lethbridge Park - Tregear","1GSYD","10107670000",48,"11603131612"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031316","1","11603","Sydney - Blacktown",155,"116","Lethbridge Park - Tregear","1GSYD","10107680000",47,"11603131612"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031316","1","11603","Sydney - Blacktown",154,"116","Lethbridge Park - Tregear","1GSYD","10107690000",68,"11603131611"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031316","1","11603","Sydney - Blacktown",218,"116","Lethbridge Park - Tregear","1GSYD","10107700000",80,"11603131611"
"Greater Sydney","Parkland","New South Wales","Mount Druitt","116031316","1","11603","Sydney - Blacktown",0,"116","Lethbridge Park - Tregear","1GSYD","10107710000",0,"11603131609"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031316","1","11603","Sydney - Blacktown",144,"116","Lethbridge Park - Tregear","1GSYD","10107720000",44,"11603131625"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031316","1","11603","Sydney - Blacktown",190,"116","Lethbridge Park - Tregear","1GSYD","10107730000",57,"11603131609"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031317","1","11603","Sydney - Blacktown",108,"116","Mount Druitt - Whalan","1GSYD","10109850000",32,"11603131745"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031316","1","11603","Sydney - Blacktown",76,"116","Lethbridge Park - Tregear","1GSYD","10107742000",24,"11603131625"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031316","1","11603","Sydney - Blacktown",64,"116","Lethbridge Park - Tregear","1GSYD","10107750000",28,"11603131624"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031316","1","11603","Sydney - Blacktown",121,"116","Lethbridge Park - Tregear","1GSYD","10107760000",40,"11603131625"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031316","1","11603","Sydney - Blacktown",43,"116","Lethbridge Park - Tregear","1GSYD","10107770000",17,"11603131624"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031316","1","11603","Sydney - Blacktown",151,"116","Lethbridge Park - Tregear","1GSYD","10107780000",49,"11603131632"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031316","1","11603","Sydney - Blacktown",121,"116","Lethbridge Park - Tregear","1GSYD","10107790000",42,"11603131632"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031316","1","11603","Sydney - Blacktown",93,"116","Lethbridge Park - Tregear","1GSYD","10108122000",33,"11603131631"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031316","1","11603","Sydney - Blacktown",61,"116","Lethbridge Park - Tregear","1GSYD","10107801000",22,"11603131632"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031316","1","11603","Sydney - Blacktown",47,"116","Lethbridge Park - Tregear","1GSYD","10107802000",9,"11603131632"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031316","1","11603","Sydney - Blacktown",110,"116","Lethbridge Park - Tregear","1GSYD","10107811000",36,"11603131626"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031316","1","11603","Sydney - Blacktown",61,"116","Lethbridge Park - Tregear","1GSYD","10107812000",22,"11603131626"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031316","1","11603","Sydney - Blacktown",174,"116","Lethbridge Park - Tregear","1GSYD","10107820000",58,"11603131626"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031316","1","11603","Sydney - Blacktown",189,"116","Lethbridge Park - Tregear","1GSYD","10107830000",56,"11603131622"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031316","1","11603","Sydney - Blacktown",188,"116","Lethbridge Park - Tregear","1GSYD","10107840000",52,"11603131624"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031316","1","11603","Sydney - Blacktown",72,"116","Lethbridge Park - Tregear","1GSYD","10107850000",26,"11603131609"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031316","1","11603","Sydney - Blacktown",187,"116","Lethbridge Park - Tregear","1GSYD","10107860000",56,"11603131623"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031316","1","11603","Sydney - Blacktown",190,"116","Lethbridge Park - Tregear","1GSYD","10107870000",56,"11603131623"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031316","1","11603","Sydney - Blacktown",119,"116","Lethbridge Park - Tregear","1GSYD","10107880000",46,"11603131623"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031316","1","11603","Sydney - Blacktown",166,"116","Lethbridge Park - Tregear","1GSYD","10107890000",53,"11603131614"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031316","1","11603","Sydney - Blacktown",173,"116","Lethbridge Park - Tregear","1GSYD","10107900000",58,"11603131615"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031315","1","11603","Sydney - Blacktown",160,"116","Hassall Grove - Plumpton","1GSYD","10110830000",42,"11603131512"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031316","1","11603","Sydney - Blacktown",103,"116","Lethbridge Park - Tregear","1GSYD","10107920000",43,"11603131613"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031316","1","11603","Sydney - Blacktown",163,"116","Lethbridge Park - Tregear","1GSYD","10107930000",48,"11603131613"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031316","1","11603","Sydney - Blacktown",95,"116","Lethbridge Park - Tregear","1GSYD","10107940000",44,"11603131613"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031316","1","11603","Sydney - Blacktown",99,"116","Lethbridge Park - Tregear","1GSYD","10107950000",42,"11603131638"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031316","1","11603","Sydney - Blacktown",87,"116","Lethbridge Park - Tregear","1GSYD","10107960000",61,"11603131638"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031316","1","11603","Sydney - Blacktown",120,"116","Lethbridge Park - Tregear","1GSYD","10107970000",48,"11603131640"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031317","1","11603","Sydney - Blacktown",109,"116","Mount Druitt - Whalan","1GSYD","10109920000",48,"11603131740"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031316","1","11603","Sydney - Blacktown",112,"116","Lethbridge Park - Tregear","1GSYD","10107980000",54,"11603131639"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031316","1","11603","Sydney - Blacktown",77,"116","Lethbridge Park - Tregear","1GSYD","10107990000",25,"11603131640"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031316","1","11603","Sydney - Blacktown",115,"116","Lethbridge Park - Tregear","1GSYD","10108000000",29,"11603131639"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031316","1","11603","Sydney - Blacktown",123,"116","Lethbridge Park - Tregear","1GSYD","10108010000",45,"11603131639"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031317","1","11603","Sydney - Blacktown",134,"116","Mount Druitt - Whalan","1GSYD","10109860000",51,"11603131742"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031316","1","11603","Sydney - Blacktown",205,"116","Lethbridge Park - Tregear","1GSYD","10108180000",61,"11603131629"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031316","1","11603","Sydney - Blacktown",142,"116","Lethbridge Park - Tregear","1GSYD","10108020000",53,"11603131641"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031316","1","11603","Sydney - Blacktown",145,"116","Lethbridge Park - Tregear","1GSYD","10108030000",51,"11603131605"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031316","1","11603","Sydney - Blacktown",125,"116","Lethbridge Park - Tregear","1GSYD","10108040000",36,"11603131605"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031313","1","11603","Sydney - Blacktown",109,"116","Bidwill - Hebersham - Emerton","1GSYD","10109470000",36,"11603131352"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031316","1","11603","Sydney - Blacktown",113,"116","Lethbridge Park - Tregear","1GSYD","10108050000",39,"11603131606"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031316","1","11603","Sydney - Blacktown",194,"116","Lethbridge Park - Tregear","1GSYD","10108060000",62,"11603131606"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031316","1","11603","Sydney - Blacktown",127,"116","Lethbridge Park - Tregear","1GSYD","10108070000",40,"11603131607"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031316","1","11603","Sydney - Blacktown",115,"116","Lethbridge Park - Tregear","1GSYD","10108080000",37,"11603131607"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031316","1","11603","Sydney - Blacktown",121,"116","Lethbridge Park - Tregear","1GSYD","10108090000",36,"11603131607"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031313","1","11603","Sydney - Blacktown",108,"116","Bidwill - Hebersham - Emerton","1GSYD","10108430000",35,"11603131318"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031316","1","11603","Sydney - Blacktown",105,"116","Lethbridge Park - Tregear","1GSYD","10108100000",30,"11603131608"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031316","1","11603","Sydney - Blacktown",141,"116","Lethbridge Park - Tregear","1GSYD","10108110000",37,"11603131608"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031316","1","11603","Sydney - Blacktown",167,"116","Lethbridge Park - Tregear","1GSYD","10108121000",115,"11603131636"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031316","1","11603","Sydney - Blacktown",150,"116","Lethbridge Park - Tregear","1GSYD","10108130000",62,"11603131631"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031316","1","11603","Sydney - Blacktown",185,"116","Lethbridge Park - Tregear","1GSYD","10108140000",61,"11603131636"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031316","1","11603","Sydney - Blacktown",170,"116","Lethbridge Park - Tregear","1GSYD","10108150000",48,"11603131630"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031316","1","11603","Sydney - Blacktown",170,"116","Lethbridge Park - Tregear","1GSYD","10108160000",47,"11603131630"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031317","1","11603","Sydney - Blacktown",80,"116","Mount Druitt - Whalan","1GSYD","10110070000",34,"11603131734"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031316","1","11603","Sydney - Blacktown",126,"116","Lethbridge Park - Tregear","1GSYD","10108170000",39,"11603131629"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031315","1","11603","Sydney - Blacktown",183,"116","Hassall Grove - Plumpton","1GSYD","10110840000",50,"11603131512"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031316","1","11603","Sydney - Blacktown",129,"116","Lethbridge Park - Tregear","1GSYD","10108190000",53,"11603131603"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031316","1","11603","Sydney - Blacktown",79,"116","Lethbridge Park - Tregear","1GSYD","10108200000",31,"11603131603"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031316","1","11603","Sydney - Blacktown",121,"116","Lethbridge Park - Tregear","1GSYD","10108290000",42,"11603131621"
"Greater Sydney","Parkland","New South Wales","Mount Druitt","116031317","1","11603","Sydney - Blacktown",0,"116","Mount Druitt - Whalan","1GSYD","10108210000",0,"11603131716"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031316","1","11603","Sydney - Blacktown",93,"116","Lethbridge Park - Tregear","1GSYD","10108220000",62,"11603131617"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031316","1","11603","Sydney - Blacktown",164,"116","Lethbridge Park - Tregear","1GSYD","10108230000",54,"11603131617"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031316","1","11603","Sydney - Blacktown",129,"116","Lethbridge Park - Tregear","1GSYD","10108240000",46,"11603131618"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031317","1","11603","Sydney - Blacktown",71,"116","Mount Druitt - Whalan","1GSYD","10110080000",42,"11603131734"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031316","1","11603","Sydney - Blacktown",131,"116","Lethbridge Park - Tregear","1GSYD","10108250000",42,"11603131618"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031316","1","11603","Sydney - Blacktown",131,"116","Lethbridge Park - Tregear","1GSYD","10108260000",51,"11603131619"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031316","1","11603","Sydney - Blacktown",179,"116","Lethbridge Park - Tregear","1GSYD","10108270000",48,"11603131619"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031316","1","11603","Sydney - Blacktown",83,"116","Lethbridge Park - Tregear","1GSYD","10108280000",50,"11603131621"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031316","1","11603","Sydney - Blacktown",99,"116","Lethbridge Park - Tregear","1GSYD","10108300000",38,"11603131621"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031316","1","11603","Sydney - Blacktown",140,"116","Lethbridge Park - Tregear","1GSYD","10108310000",55,"11603131627"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031316","1","11603","Sydney - Blacktown",124,"116","Lethbridge Park - Tregear","1GSYD","10108320000",38,"11603131620"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031316","1","11603","Sydney - Blacktown",123,"116","Lethbridge Park - Tregear","1GSYD","10108330000",48,"11603131628"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031313","1","11603","Sydney - Blacktown",109,"116","Bidwill - Hebersham - Emerton","1GSYD","10108440000",33,"11603131342"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031313","1","11603","Sydney - Blacktown",130,"116","Bidwill - Hebersham - Emerton","1GSYD","10108450000",38,"11603131342"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031316","1","11603","Sydney - Blacktown",156,"116","Lethbridge Park - Tregear","1GSYD","10108340000",57,"11603131628"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031313","1","11603","Sydney - Blacktown",159,"116","Bidwill - Hebersham - Emerton","1GSYD","10108350000",50,"11603131345"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031313","1","11603","Sydney - Blacktown",165,"116","Bidwill - Hebersham - Emerton","1GSYD","10108360000",54,"11603131345"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031313","1","11603","Sydney - Blacktown",92,"116","Bidwill - Hebersham - Emerton","1GSYD","10108370000",39,"11603131345"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031313","1","11603","Sydney - Blacktown",172,"116","Bidwill - Hebersham - Emerton","1GSYD","10108380000",53,"11603131318"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031313","1","11603","Sydney - Blacktown",130,"116","Bidwill - Hebersham - Emerton","1GSYD","10108390000",52,"11603131318"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031313","1","11603","Sydney - Blacktown",88,"116","Bidwill - Hebersham - Emerton","1GSYD","10108400000",28,"11603131318"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031313","1","11603","Sydney - Blacktown",176,"116","Bidwill - Hebersham - Emerton","1GSYD","10108410000",74,"11603131325"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031313","1","11603","Sydney - Blacktown",270,"116","Bidwill - Hebersham - Emerton","1GSYD","10108421000",68,"11603131325"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031313","1","11603","Sydney - Blacktown",0,"116","Bidwill - Hebersham - Emerton","1GSYD","10108422000",0,"11603131326"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031317","1","11603","Sydney - Blacktown",109,"116","Mount Druitt - Whalan","1GSYD","10110090000",39,"11603131734"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031313","1","11603","Sydney - Blacktown",122,"116","Bidwill - Hebersham - Emerton","1GSYD","10108460000",45,"11603131343"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031317","1","11603","Sydney - Blacktown",83,"116","Mount Druitt - Whalan","1GSYD","10108470000",29,"11603131725"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031317","1","11603","Sydney - Blacktown",155,"116","Mount Druitt - Whalan","1GSYD","10108480000",46,"11603131725"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031317","1","11603","Sydney - Blacktown",154,"116","Mount Druitt - Whalan","1GSYD","10108582000",40,"11603131714"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031317","1","11603","Sydney - Blacktown",100,"116","Mount Druitt - Whalan","1GSYD","10108490000",40,"11603131715"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031317","1","11603","Sydney - Blacktown",104,"116","Mount Druitt - Whalan","1GSYD","10108500000",39,"11603131715"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031317","1","11603","Sydney - Blacktown",116,"116","Mount Druitt - Whalan","1GSYD","10108510000",39,"11603131733"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031317","1","11603","Sydney - Blacktown",167,"116","Mount Druitt - Whalan","1GSYD","10108520000",62,"11603131715"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031317","1","11603","Sydney - Blacktown",132,"116","Mount Druitt - Whalan","1GSYD","10108530000",89,"11603131733"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031313","1","11603","Sydney - Blacktown",111,"116","Bidwill - Hebersham - Emerton","1GSYD","10109092000",35,"11603131321"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031313","1","11603","Sydney - Blacktown",136,"116","Bidwill - Hebersham - Emerton","1GSYD","10109260000",43,"11603131346"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031317","1","11603","Sydney - Blacktown",131,"116","Mount Druitt - Whalan","1GSYD","10108560000",55,"11603131732"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031317","1","11603","Sydney - Blacktown",107,"116","Mount Druitt - Whalan","1GSYD","10108570000",35,"11603131732"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031317","1","11603","Sydney - Blacktown",117,"116","Mount Druitt - Whalan","1GSYD","10108581000",55,"11603131714"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031317","1","11603","Sydney - Blacktown",102,"116","Mount Druitt - Whalan","1GSYD","10108590000",40,"11603131709"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031317","1","11603","Sydney - Blacktown",96,"116","Mount Druitt - Whalan","1GSYD","10108600000",40,"11603131709"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031317","1","11603","Sydney - Blacktown",117,"116","Mount Druitt - Whalan","1GSYD","10108610000",47,"11603131709"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031317","1","11603","Sydney - Blacktown",125,"116","Mount Druitt - Whalan","1GSYD","10108620000",43,"11603131709"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031317","1","11603","Sydney - Blacktown",87,"116","Mount Druitt - Whalan","1GSYD","10108630000",45,"11603131709"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031317","1","11603","Sydney - Blacktown",90,"116","Mount Druitt - Whalan","1GSYD","10108640000",35,"11603131708"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031317","1","11603","Sydney - Blacktown",75,"116","Mount Druitt - Whalan","1GSYD","10108650000",39,"11603131708"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031317","1","11603","Sydney - Blacktown",160,"116","Mount Druitt - Whalan","1GSYD","10108660000",69,"11603131714"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031317","1","11603","Sydney - Blacktown",142,"116","Mount Druitt - Whalan","1GSYD","10108670000",51,"11603131708"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031313","1","11603","Sydney - Blacktown",181,"116","Bidwill - Hebersham - Emerton","1GSYD","10109490000",52,"11603131350"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031317","1","11603","Sydney - Blacktown",181,"116","Mount Druitt - Whalan","1GSYD","10108680000",48,"11603131707"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031317","1","11603","Sydney - Blacktown",157,"116","Mount Druitt - Whalan","1GSYD","10108700000",52,"11603131720"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031317","1","11603","Sydney - Blacktown",68,"116","Mount Druitt - Whalan","1GSYD","10108710000",29,"11603131720"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031317","1","11603","Sydney - Blacktown",80,"116","Mount Druitt - Whalan","1GSYD","10108720000",26,"11603131720"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031317","1","11603","Sydney - Blacktown",139,"116","Mount Druitt - Whalan","1GSYD","10108730000",42,"11603131720"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031317","1","11603","Sydney - Blacktown",136,"116","Mount Druitt - Whalan","1GSYD","10108740000",41,"11603131720"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031317","1","11603","Sydney - Blacktown",157,"116","Mount Druitt - Whalan","1GSYD","10108750000",49,"11603131725"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031317","1","11603","Sydney - Blacktown",186,"116","Mount Druitt - Whalan","1GSYD","10108760000",56,"11603131706"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031317","1","11603","Sydney - Blacktown",146,"116","Mount Druitt - Whalan","1GSYD","10108770000",48,"11603131706"
